    Depth        Gy       GyE       RBE        SL     Gy^-1     Gy^-2 LETm(keV/um)
    12.65     0.095     0.107     1.128     0.965     0.375     0.064       12.720
    12.66     0.094     0.106     1.127     0.965     0.374     0.064       12.684
    12.67     0.094     0.106     1.127     0.965     0.374     0.064       12.675
    12.68     0.094     0.106     1.127     0.965     0.374     0.064       12.663
    12.69     0.094     0.105     1.126     0.965     0.374     0.064       12.647
    12.70     0.093     0.105     1.126     0.965     0.374     0.064       12.618
    12.71     0.093     0.105     1.125     0.965     0.374     0.064       12.600
    12.72     0.093     0.104     1.124     0.965     0.373     0.064       12.556
    12.73     0.093     0.104     1.124     0.966     0.373     0.064       12.553
    12.74     0.092     0.104     1.123     0.966     0.373     0.064       12.523
    12.75     0.092     0.103     1.123     0.966     0.373     0.064       12.506
    12.76     0.092     0.103     1.122     0.966     0.373     0.064       12.481
    12.77     0.092     0.103     1.122     0.966     0.373     0.064       12.475
    12.78     0.091     0.102     1.122     0.966     0.373     0.064       12.471
    12.79     0.091     0.102     1.122     0.966     0.372     0.064       12.456
    12.80     0.091     0.102     1.120     0.966     0.372     0.064       12.400
    12.81     0.091     0.101     1.120     0.966     0.372     0.064       12.380
    12.82     0.090     0.101     1.120     0.966     0.372     0.064       12.379
    12.83     0.090     0.101     1.120     0.967     0.372     0.064       12.377
    12.84     0.090     0.101     1.119     0.967     0.371     0.064       12.336
    12.85     0.090     0.100     1.118     0.967     0.371     0.064       12.322
    12.86     0.089     0.100     1.118     0.967     0.371     0.064       12.301
    12.87     0.089     0.100     1.118     0.967     0.371     0.064       12.293
    12.88     0.089     0.099     1.117     0.967     0.371     0.064       12.253
    12.89     0.089     0.099     1.116     0.967     0.371     0.064       12.239
    12.90     0.089     0.099     1.116     0.967     0.370     0.064       12.221
    12.91     0.088     0.098     1.115     0.967     0.370     0.064       12.201
    12.92     0.088     0.098     1.115     0.967     0.370     0.064       12.195
    12.93     0.088     0.098     1.116     0.968     0.370     0.064       12.197
    12.94     0.087     0.098     1.115     0.968     0.370     0.064       12.173
    12.95     0.087     0.097     1.114     0.968     0.370     0.064       12.159
    12.96     0.087     0.097     1.113     0.968     0.370     0.064       12.106
    12.97     0.087     0.097     1.113     0.968     0.370     0.064       12.097
    12.98     0.086     0.096     1.113     0.968     0.370     0.064       12.103
    12.99     0.086     0.096     1.113     0.968     0.369     0.064       12.090
    13.00     0.086     0.096     1.112     0.968     0.369     0.064       12.047
    13.01     0.086     0.095     1.112     0.968     0.369     0.064       12.029
    13.02     0.086     0.095     1.112     0.968     0.369     0.064       12.035
    13.03     0.085     0.095     1.112     0.969     0.369     0.064       12.040
    13.04     0.085     0.095     1.111     0.969     0.369     0.064       11.990
    13.05     0.085     0.094     1.110     0.969     0.369     0.064       11.977
    13.06     0.085     0.094     1.110     0.969     0.369     0.064       11.969
    13.07     0.084     0.094     1.110     0.969     0.369     0.064       11.959
    13.08     0.084     0.093     1.110     0.969     0.368     0.064       11.937
    13.09     0.084     0.093     1.109     0.969     0.368     0.064       11.924
    13.10     0.084     0.093     1.109     0.969     0.368     0.064       11.903
    13.11     0.083     0.093     1.109     0.969     0.368     0.063       11.884
    13.12     0.083     0.092     1.108     0.969     0.368     0.063       11.847
    13.13     0.083     0.092     1.108     0.969     0.368     0.063       11.852
    13.14     0.083     0.092     1.108     0.970     0.368     0.063       11.858
    13.15     0.083     0.092     1.108     0.970     0.368     0.063       11.849
    13.16     0.082     0.091     1.107     0.970     0.367     0.063       11.789
    13.17     0.082     0.091     1.107     0.970     0.367     0.063       11.780
    13.18     0.082     0.091     1.108     0.970     0.368     0.063       11.826
    13.19     0.082     0.091     1.107     0.970     0.367     0.063       11.811
    13.20     0.082     0.090     1.106     0.970     0.367     0.063       11.748
    13.21     0.081     0.090     1.106     0.970     0.367     0.063       11.732
    13.22     0.081     0.090     1.106     0.970     0.367     0.063       11.750
    13.23     0.081     0.090     1.106     0.970     0.367     0.063       11.753
    13.24     0.081     0.089     1.105     0.970     0.367     0.063       11.685
    13.25     0.081     0.089     1.104     0.970     0.367     0.063       11.682
    13.26     0.080     0.089     1.105     0.971     0.367     0.063       11.676
    13.27     0.080     0.088     1.104     0.971     0.367     0.063       11.663
    13.28     0.080     0.088     1.104     0.971     0.366     0.063       11.642
    13.29     0.080     0.088     1.104     0.971     0.366     0.063       11.633
    13.30     0.079     0.088     1.104     0.971     0.366     0.063       11.638
    13.31     0.079     0.087     1.104     0.971     0.366     0.063       11.621
    13.32     0.079     0.087     1.103     0.971     0.366     0.063       11.606
    13.33     0.079     0.087     1.104     0.971     0.366     0.063       11.609
    13.34     0.079     0.087     1.103     0.971     0.366     0.063       11.575
    13.35     0.078     0.086     1.102     0.971     0.366     0.063       11.571
    13.36     0.078     0.086     1.102     0.972     0.366     0.063       11.529
    13.37     0.078     0.086     1.102     0.972     0.366     0.063       11.515
    13.38     0.078     0.086     1.102     0.972     0.366     0.063       11.546
    13.39     0.078     0.086     1.102     0.972     0.366     0.063       11.541
    13.40     0.077     0.085     1.102     0.972     0.366     0.063       11.519
    13.41     0.077     0.085     1.102     0.972     0.366     0.063       11.503
    13.42     0.077     0.085     1.102     0.972     0.366     0.063       11.493
    13.43     0.077     0.084     1.102     0.972     0.366     0.063       11.493
    13.44     0.076     0.084     1.100     0.972     0.365     0.063       11.443
    13.45     0.076     0.084     1.100     0.972     0.365     0.063       11.442
    13.46     0.076     0.084     1.100     0.972     0.365     0.063       11.439
    13.47     0.076     0.083     1.100     0.972     0.365     0.063       11.423
    13.48     0.076     0.083     1.100     0.972     0.365     0.063       11.416
    13.49     0.075     0.083     1.100     0.972     0.365     0.063       11.418
    13.50     0.075     0.083     1.100     0.973     0.365     0.063       11.407
    13.51     0.075     0.082     1.100     0.973     0.365     0.063       11.388
    13.52     0.075     0.082     1.100     0.973     0.365     0.063       11.372
    13.53     0.075     0.082     1.100     0.973     0.365     0.063       11.371
    13.54     0.074     0.082     1.099     0.973     0.365     0.063       11.334
    13.55     0.074     0.082     1.099     0.973     0.365     0.063       11.334
    13.56     0.074     0.081     1.099     0.973     0.364     0.063       11.321
    13.57     0.074     0.081     1.098     0.973     0.364     0.063       11.303
    13.58     0.074     0.081     1.098     0.973     0.364     0.063       11.302
    13.59     0.073     0.081     1.098     0.973     0.364     0.063       11.311
    13.60     0.073     0.081     1.098     0.973     0.364     0.063       11.310
    13.61     0.073     0.080     1.098     0.973     0.364     0.063       11.288
    13.62     0.073     0.080     1.098     0.974     0.364     0.063       11.270
    13.63     0.073     0.080     1.098     0.974     0.364     0.063       11.271
    13.64     0.072     0.080     1.098     0.974     0.364     0.063       11.257
    13.65     0.072     0.079     1.098     0.974     0.364     0.063       11.256
    13.66     0.072     0.079     1.097     0.974     0.364     0.063       11.229
    13.67     0.072     0.079     1.097     0.974     0.364     0.063       11.210
    13.68     0.072     0.079     1.097     0.974     0.364     0.063       11.199
    13.69     0.071     0.078     1.097     0.974     0.364     0.063       11.212
    13.70     0.071     0.078     1.097     0.974     0.364     0.063       11.217
    13.71     0.071     0.078     1.097     0.974     0.364     0.063       11.193
    13.72     0.071     0.078     1.096     0.974     0.364     0.063       11.163
    13.73     0.071     0.077     1.097     0.974     0.364     0.063       11.166
    13.74     0.070     0.077     1.096     0.974     0.364     0.063       11.164
    13.75     0.070     0.077     1.096     0.974     0.364     0.063       11.158
    13.76     0.070     0.077     1.096     0.975     0.364     0.063       11.145
    13.77     0.070     0.077     1.096     0.975     0.364     0.063       11.129
    13.78     0.070     0.076     1.096     0.975     0.364     0.063       11.113
    13.79     0.070     0.076     1.096     0.975     0.364     0.063       11.132
    13.80     0.069     0.076     1.096     0.975     0.364     0.063       11.142
    13.81     0.069     0.076     1.096     0.975     0.364     0.063       11.112
    13.82     0.069     0.075     1.095     0.975     0.363     0.063       11.077
    13.83     0.069     0.075     1.095     0.975     0.363     0.063       11.085
    13.84     0.069     0.075     1.095     0.975     0.363     0.063       11.079
    13.85     0.068     0.075     1.095     0.975     0.363     0.063       11.069
    13.86     0.068     0.075     1.095     0.975     0.363     0.063       11.056
    13.87     0.068     0.074     1.095     0.975     0.363     0.063       11.043
    13.88     0.068     0.074     1.095     0.975     0.363     0.063       11.042
    13.89     0.068     0.074     1.095     0.975     0.363     0.063       11.063
    13.90     0.067     0.074     1.095     0.976     0.363     0.063       11.044
    13.91     0.067     0.073     1.094     0.976     0.363     0.063       11.011
    13.92     0.067     0.073     1.094     0.976     0.363     0.063       10.983
    13.93     0.067     0.073     1.094     0.976     0.363     0.063       10.992
    13.94     0.067     0.073     1.095     0.976     0.363     0.063       11.036
    13.95     0.067     0.073     1.095     0.976     0.363     0.063       11.029
    13.96     0.066     0.072     1.094     0.976     0.363     0.063       10.960
    13.97     0.066     0.072     1.094     0.976     0.363     0.063       10.949
    13.98     0.066     0.072     1.094     0.976     0.363     0.063       10.986
    13.99     0.066     0.072     1.094     0.976     0.363     0.063       11.002
    14.00     0.066     0.072     1.094     0.976     0.363     0.063       10.954
    14.01     0.065     0.071     1.093     0.976     0.363     0.063       10.924
    14.02     0.065     0.071     1.093     0.976     0.363     0.063       10.910
    14.03     0.065     0.071     1.093     0.976     0.363     0.063       10.914
    14.04     0.065     0.071     1.094     0.977     0.363     0.063       10.948
    14.05     0.065     0.071     1.094     0.977     0.363     0.063       10.949
    14.06     0.064     0.070     1.093     0.977     0.363     0.063       10.892
    14.07     0.064     0.070     1.093     0.977     0.363     0.063       10.879
    14.08     0.064     0.070     1.093     0.977     0.363     0.063       10.913
    14.09     0.064     0.070     1.094     0.977     0.363     0.063       10.926
    14.10     0.064     0.070     1.093     0.977     0.362     0.063       10.881
    14.11     0.063     0.069     1.093     0.977     0.362     0.063       10.855
    14.12     0.063     0.069     1.093     0.977     0.362     0.063       10.865
    14.13     0.063     0.069     1.093     0.977     0.362     0.063       10.863
    14.14     0.063     0.069     1.093     0.977     0.363     0.063       10.882
    14.15     0.063     0.069     1.093     0.977     0.363     0.063       10.889
    14.16     0.062     0.068     1.092     0.977     0.362     0.063       10.829
    14.17     0.062     0.068     1.092     0.977     0.362     0.063       10.814
    14.18     0.062     0.068     1.092     0.977     0.362     0.063       10.823
    14.19     0.062     0.068     1.092     0.978     0.362     0.063       10.835
    14.20     0.062     0.068     1.092     0.978     0.362     0.063       10.836
    14.21     0.062     0.067     1.092     0.978     0.362     0.063       10.813
    14.22     0.061     0.067     1.092     0.978     0.362     0.063       10.787
    14.23     0.061     0.067     1.092     0.978     0.362     0.063       10.784
    14.24     0.061     0.067     1.092     0.978     0.362     0.063       10.795
    14.25     0.061     0.067     1.092     0.978     0.362     0.063       10.802
    14.26     0.061     0.066     1.092     0.978     0.362     0.063       10.780
    14.27     0.061     0.066     1.092     0.978     0.362     0.063       10.765
    14.28     0.060     0.066     1.092     0.978     0.362     0.063       10.751
    14.29     0.060     0.066     1.092     0.978     0.362     0.063       10.765
    14.30     0.060     0.066     1.092     0.978     0.362     0.063       10.778
    14.31     0.060     0.065     1.092     0.978     0.362     0.063       10.753
    14.32     0.060     0.065     1.092     0.978     0.362     0.063       10.745
    14.33     0.060     0.065     1.092     0.978     0.362     0.063       10.745
    14.34     0.059     0.065     1.091     0.978     0.362     0.063       10.728
    14.35     0.059     0.065     1.091     0.979     0.362     0.063       10.737
    14.36     0.059     0.064     1.091     0.979     0.362     0.063       10.725
    14.37     0.059     0.064     1.091     0.979     0.362     0.063       10.704
    14.38     0.059     0.064     1.091     0.979     0.362     0.063       10.691
    14.39     0.059     0.064     1.091     0.979     0.362     0.063       10.715
    14.40     0.058     0.064     1.091     0.979     0.362     0.063       10.697
    14.41     0.058     0.063     1.091     0.979     0.362     0.063       10.664
    14.42     0.058     0.063     1.091     0.979     0.362     0.063       10.698
    14.43     0.058     0.063     1.091     0.979     0.362     0.063       10.702
    14.44     0.058     0.063     1.091     0.979     0.362     0.063       10.667
    14.45     0.058     0.063     1.091     0.979     0.362     0.063       10.678
    14.46     0.057     0.062     1.091     0.979     0.362     0.063       10.665
    14.47     0.057     0.062     1.091     0.979     0.362     0.063       10.634
    14.48     0.057     0.062     1.090     0.979     0.362     0.062       10.622
    14.49     0.057     0.062     1.091     0.979     0.362     0.063       10.656
    14.50     0.057     0.062     1.091     0.979     0.362     0.063       10.677
    14.51     0.056     0.062     1.091     0.980     0.362     0.063       10.640
    14.52     0.056     0.061     1.090     0.980     0.362     0.062       10.604
    14.53     0.056     0.061     1.090     0.980     0.362     0.062       10.613
    14.54     0.056     0.061     1.091     0.980     0.362     0.063       10.653
    14.55     0.056     0.061     1.091     0.980     0.362     0.063       10.660
    14.56     0.056     0.061     1.090     0.980     0.362     0.062       10.598
    14.57     0.055     0.060     1.090     0.980     0.361     0.062       10.570
    14.58     0.055     0.060     1.090     0.980     0.361     0.062       10.575
    14.59     0.055     0.060     1.090     0.980     0.362     0.062       10.607
    14.60     0.055     0.060     1.091     0.980     0.362     0.063       10.640
    14.61     0.055     0.060     1.090     0.980     0.362     0.062       10.604
    14.62     0.055     0.059     1.090     0.980     0.361     0.062       10.521
    14.63     0.054     0.059     1.090     0.980     0.361     0.062       10.532
    14.64     0.054     0.059     1.090     0.980     0.362     0.062       10.610
    14.65     0.054     0.059     1.090     0.980     0.362     0.062       10.614
    14.66     0.054     0.059     1.090     0.981     0.361     0.062       10.562
    14.67     0.054     0.059     1.090     0.981     0.361     0.062       10.538
    14.68     0.054     0.058     1.090     0.981     0.361     0.062       10.556
    14.69     0.054     0.058     1.090     0.981     0.362     0.062       10.584
    14.70     0.053     0.058     1.090     0.981     0.361     0.062       10.559
    14.71     0.053     0.058     1.090     0.981     0.361     0.062       10.523
    14.72     0.053     0.058     1.090     0.981     0.361     0.062       10.517
    14.73     0.053     0.058     1.090     0.981     0.361     0.062       10.526
    14.74     0.053     0.057     1.090     0.981     0.361     0.062       10.555
    14.75     0.053     0.057     1.090     0.981     0.361     0.062       10.566
    14.76     0.052     0.057     1.089     0.981     0.361     0.062       10.493
    14.77     0.052     0.057     1.089     0.981     0.361     0.062       10.463
    14.78     0.052     0.057     1.090     0.981     0.361     0.062       10.524
    14.79     0.052     0.057     1.090     0.981     0.361     0.062       10.553
    14.80     0.052     0.056     1.090     0.981     0.361     0.062       10.523
    14.81     0.051     0.056     1.089     0.981     0.361     0.062       10.494
    14.82     0.051     0.056     1.089     0.981     0.361     0.062       10.461
    14.83     0.051     0.056     1.089     0.982     0.361     0.062       10.458
    14.84     0.051     0.056     1.089     0.982     0.361     0.062       10.498
    14.85     0.051     0.056     1.090     0.982     0.361     0.062       10.519
    14.86     0.051     0.055     1.089     0.982     0.361     0.062       10.428
    14.87     0.050     0.055     1.089     0.982     0.361     0.062       10.395
    14.88     0.050     0.055     1.089     0.982     0.361     0.062       10.460
    14.89     0.050     0.055     1.089     0.982     0.361     0.062       10.492
    14.90     0.050     0.055     1.089     0.982     0.361     0.062       10.475
    14.91     0.050     0.054     1.089     0.982     0.361     0.062       10.451
    14.92     0.050     0.054     1.089     0.982     0.361     0.062       10.427
    14.93     0.050     0.054     1.089     0.982     0.361     0.062       10.415
    14.94     0.050     0.054     1.089     0.982     0.361     0.062       10.438
    14.95     0.049     0.054     1.089     0.982     0.361     0.062       10.467
    14.96     0.049     0.053     1.089     0.982     0.361     0.062       10.458
    14.97     0.049     0.053     1.089     0.982     0.361     0.062       10.418
    14.98     0.049     0.053     1.089     0.982     0.361     0.062       10.394
    14.99     0.049     0.053     1.089     0.982     0.361     0.062       10.433
    15.00     0.049     0.053     1.089     0.982     0.361     0.062       10.455
    15.01     0.048     0.053     1.089     0.983     0.361     0.062       10.424
    15.02     0.048     0.052     1.089     0.983     0.361     0.062       10.403
    15.03     0.048     0.052     1.089     0.983     0.361     0.062       10.393
    15.04     0.048     0.052     1.089     0.983     0.361     0.062       10.396
    15.05     0.048     0.052     1.089     0.983     0.361     0.062       10.428
    15.06     0.047     0.052     1.089     0.983     0.361     0.062       10.414
    15.07     0.047     0.052     1.088     0.983     0.361     0.062       10.370
    15.08     0.047     0.051     1.088     0.983     0.361     0.062       10.347
    15.09     0.047     0.051     1.089     0.983     0.361     0.062       10.393
    15.10     0.047     0.051     1.089     0.983     0.361     0.062       10.447
    15.11     0.047     0.051     1.089     0.983     0.361     0.062       10.411
    15.12     0.047     0.051     1.088     0.983     0.361     0.062       10.313
    15.13     0.046     0.051     1.088     0.983     0.361     0.062       10.306
    15.14     0.046     0.051     1.089     0.983     0.361     0.062       10.388
    15.15     0.046     0.050     1.089     0.983     0.361     0.062       10.419
    15.16     0.046     0.050     1.089     0.983     0.361     0.062       10.378
    15.17     0.046     0.050     1.088     0.983     0.361     0.062       10.336
    15.18     0.046     0.050     1.088     0.984     0.361     0.062       10.317
    15.19     0.046     0.050     1.088     0.984     0.361     0.062       10.363
    15.20     0.046     0.050     1.089     0.984     0.361     0.062       10.414
    15.21     0.045     0.049     1.089     0.984     0.361     0.062       10.373
    15.22     0.045     0.049     1.088     0.984     0.361     0.062       10.308
    15.23     0.045     0.049     1.088     0.984     0.361     0.062       10.304
    15.24     0.045     0.049     1.088     0.984     0.361     0.062       10.350
    15.25     0.045     0.049     1.089     0.984     0.361     0.062       10.378
    15.26     0.044     0.048     1.088     0.984     0.361     0.062       10.340
    15.27     0.044     0.048     1.088     0.984     0.361     0.062       10.299
    15.28     0.044     0.048     1.088     0.984     0.361     0.062       10.291
    15.29     0.044     0.048     1.088     0.984     0.361     0.062       10.340
    15.30     0.044     0.048     1.089     0.984     0.361     0.062       10.397
    15.31     0.044     0.048     1.088     0.984     0.361     0.062       10.356
    15.32     0.044     0.047     1.088     0.984     0.361     0.062       10.268
    15.33     0.043     0.047     1.088     0.984     0.361     0.062       10.260
    15.34     0.043     0.047     1.088     0.984     0.361     0.062       10.353
    15.35     0.043     0.047     1.089     0.984     0.361     0.062       10.379
    15.36     0.043     0.047     1.088     0.985     0.361     0.062       10.268
    15.37     0.043     0.046     1.088     0.985     0.361     0.062       10.236
    15.38     0.043     0.046     1.088     0.985     0.361     0.062       10.279
    15.39     0.043     0.046     1.088     0.985     0.361     0.062       10.321
    15.40     0.043     0.046     1.089     0.985     0.361     0.062       10.363
    15.41     0.042     0.046     1.088     0.985     0.361     0.062       10.329
    15.42     0.042     0.046     1.087     0.985     0.361     0.062       10.213
    15.43     0.042     0.046     1.087     0.985     0.360     0.062       10.197
    15.44     0.042     0.046     1.088     0.985     0.361     0.062       10.313
    15.45     0.042     0.046     1.088     0.985     0.361     0.062       10.339
    15.46     0.041     0.045     1.088     0.985     0.361     0.062       10.267
    15.47     0.041     0.045     1.088     0.985     0.361     0.062       10.243
    15.48     0.041     0.045     1.088     0.985     0.361     0.062       10.222
    15.49     0.041     0.045     1.088     0.985     0.361     0.062       10.258
    15.50     0.041     0.045     1.088     0.985     0.361     0.062       10.293
    15.51     0.041     0.044     1.088     0.985     0.361     0.062       10.259
    15.52     0.041     0.044     1.088     0.985     0.361     0.062       10.223
    15.53     0.040     0.044     1.087     0.985     0.361     0.062       10.209
    15.54     0.040     0.044     1.088     0.985     0.361     0.062       10.258
    15.55     0.040     0.044     1.088     0.985     0.361     0.062       10.283
    15.56     0.040     0.043     1.088     0.986     0.361     0.062       10.254
    15.57     0.040     0.043     1.088     0.986     0.361     0.062       10.236
    15.58     0.040     0.043     1.087     0.986     0.360     0.062       10.205
    15.59     0.040     0.043     1.088     0.986     0.361     0.062       10.234
    15.60     0.040     0.043     1.088     0.986     0.361     0.062       10.281
    15.61     0.039     0.043     1.088     0.986     0.361     0.062       10.248
    15.62     0.039     0.042     1.087     0.986     0.360     0.062       10.155
    15.63     0.039     0.042     1.087     0.986     0.360     0.062       10.142
    15.64     0.039     0.042     1.088     0.986     0.361     0.062       10.276
    15.65     0.039     0.042     1.088     0.986     0.361     0.062       10.304
    15.66     0.038     0.042     1.087     0.986     0.360     0.062       10.198
    15.67     0.038     0.042     1.087     0.986     0.360     0.062       10.183
    15.68     0.038     0.042     1.087     0.986     0.360     0.062       10.176
    15.69     0.038     0.042     1.087     0.986     0.360     0.062       10.197
    15.70     0.038     0.041     1.087     0.986     0.360     0.062       10.209
    15.71     0.038     0.041     1.087     0.986     0.360     0.062       10.182
    15.72     0.038     0.041     1.088     0.986     0.361     0.062       10.213
    15.73     0.038     0.041     1.087     0.986     0.360     0.062       10.194
    15.74     0.037     0.041     1.087     0.986     0.360     0.062       10.178
    15.75     0.037     0.041     1.088     0.987     0.360     0.062       10.211
    15.76     0.037     0.040     1.087     0.987     0.360     0.062       10.171
    15.77     0.037     0.040     1.087     0.987     0.360     0.062       10.152
    15.78     0.037     0.040     1.087     0.987     0.360     0.062       10.169
    15.79     0.037     0.040     1.087     0.987     0.360     0.062       10.193
    15.80     0.037     0.040     1.088     0.987     0.361     0.062       10.240
    15.81     0.036     0.040     1.088     0.987     0.361     0.062       10.217
    15.82     0.036     0.039     1.087     0.987     0.360     0.062       10.143
    15.83     0.036     0.039     1.087     0.987     0.360     0.062       10.116
    15.84     0.036     0.039     1.087     0.987     0.360     0.062       10.194
    15.85     0.036     0.039     1.088     0.987     0.361     0.062       10.227
    15.86     0.036     0.039     1.087     0.987     0.360     0.062       10.141
    15.87     0.036     0.039     1.087     0.987     0.360     0.062       10.127
    15.88     0.035     0.039     1.087     0.987     0.360     0.062       10.110
    15.89     0.035     0.038     1.087     0.987     0.360     0.062       10.129
    15.90     0.035     0.038     1.087     0.987     0.360     0.062       10.190
    15.91     0.035     0.038     1.087     0.987     0.360     0.062       10.174
    15.92     0.035     0.038     1.087     0.987     0.360     0.062       10.154
    15.93     0.035     0.038     1.087     0.987     0.360     0.062       10.122
    15.94     0.035     0.038     1.087     0.988     0.360     0.062       10.137
    15.95     0.035     0.038     1.087     0.988     0.360     0.062       10.171
    15.96     0.034     0.037     1.087     0.988     0.360     0.062       10.140
    15.97     0.034     0.037     1.087     0.988     0.360     0.062       10.129
    15.98     0.034     0.037     1.087     0.988     0.360     0.062       10.100
    15.99     0.034     0.037     1.087     0.988     0.360     0.062       10.118
    16.00     0.034     0.037     1.087     0.988     0.360     0.062       10.160
    16.01     0.034     0.036     1.087     0.988     0.360     0.062       10.147
    16.02     0.033     0.036     1.087     0.988     0.360     0.062       10.102
    16.03     0.033     0.036     1.087     0.988     0.360     0.062       10.067
    16.04     0.033     0.036     1.087     0.988     0.360     0.062       10.112
    16.05     0.033     0.036     1.087     0.988     0.360     0.062       10.142
    16.06     0.033     0.036     1.087     0.988     0.360     0.062       10.103
    16.07     0.033     0.036     1.087     0.988     0.360     0.062       10.098
    16.08     0.033     0.035     1.086     0.988     0.360     0.062       10.034
    16.09     0.033     0.035     1.086     0.988     0.360     0.062       10.048
    16.10     0.033     0.035     1.087     0.988     0.360     0.062       10.156
    16.11     0.032     0.035     1.087     0.988     0.360     0.062       10.147
    16.12     0.032     0.035     1.087     0.988     0.360     0.062       10.110
    16.13     0.032     0.035     1.087     0.988     0.360     0.062       10.075
    16.14     0.032     0.035     1.087     0.989     0.360     0.062       10.089
    16.15     0.032     0.035     1.087     0.989     0.360     0.062       10.112
    16.16     0.031     0.034     1.087     0.989     0.360     0.062       10.086
    16.17     0.031     0.034     1.087     0.989     0.360     0.062       10.083
    16.18     0.031     0.034     1.086     0.989     0.360     0.062       10.027
    16.19     0.031     0.034     1.086     0.989     0.360     0.062       10.042
    16.20     0.031     0.034     1.087     0.989     0.360     0.062       10.071
    16.21     0.031     0.033     1.087     0.989     0.360     0.062       10.060
    16.22     0.031     0.033     1.087     0.989     0.360     0.062       10.072
    16.23     0.031     0.033     1.086     0.989     0.360     0.062       10.042
    16.24     0.031     0.033     1.087     0.989     0.360     0.062       10.058
    16.25     0.031     0.033     1.087     0.989     0.360     0.062       10.079
    16.26     0.030     0.033     1.087     0.989     0.360     0.062       10.097
    16.27     0.030     0.033     1.087     0.989     0.360     0.062       10.092
    16.28     0.030     0.033     1.086     0.989     0.360     0.062        9.978
    16.29     0.030     0.032     1.086     0.989     0.360     0.062        9.995
    16.30     0.030     0.032     1.087     0.989     0.360     0.062       10.077
    16.31     0.029     0.032     1.087     0.989     0.360     0.062       10.063
    16.32     0.029     0.032     1.087     0.989     0.360     0.062       10.057
    16.33     0.029     0.032     1.086     0.989     0.360     0.062       10.032
    16.34     0.029     0.032     1.086     0.989     0.360     0.062       10.032
    16.35     0.029     0.032     1.087     0.990     0.360     0.062       10.048
    16.36     0.029     0.031     1.086     0.990     0.360     0.062       10.021
    16.37     0.029     0.031     1.086     0.990     0.360     0.062       10.018
    16.38     0.029     0.031     1.086     0.990     0.360     0.062       10.012
    16.39     0.029     0.031     1.086     0.990     0.360     0.062       10.030
    16.40     0.029     0.031     1.086     0.990     0.360     0.062       10.033
    16.41     0.028     0.031     1.086     0.990     0.360     0.062       10.016
    16.42     0.028     0.030     1.086     0.990     0.360     0.062        9.997
    16.43     0.028     0.030     1.086     0.990     0.360     0.062        9.973
    16.44     0.028     0.030     1.086     0.990     0.360     0.062       10.013
    16.45     0.028     0.030     1.086     0.990     0.360     0.062       10.030
    16.46     0.027     0.030     1.087     0.990     0.360     0.062       10.040
    16.47     0.027     0.030     1.087     0.990     0.360     0.062       10.039
    16.48     0.027     0.030     1.086     0.990     0.360     0.062        9.925
    16.49     0.027     0.030     1.086     0.990     0.360     0.062        9.941
    16.50     0.027     0.030     1.086     0.990     0.360     0.062       10.015
    16.51     0.027     0.029     1.086     0.990     0.360     0.062        9.994
    16.52     0.027     0.029     1.086     0.990     0.360     0.062        9.987
    16.53     0.027     0.029     1.086     0.990     0.360     0.062        9.977
    16.54     0.027     0.029     1.086     0.990     0.360     0.062        9.981
    16.55     0.027     0.029     1.086     0.990     0.360     0.062        9.983
    16.56     0.026     0.028     1.086     0.991     0.360     0.062        9.947
    16.57     0.026     0.028     1.086     0.991     0.360     0.062        9.951
    16.58     0.026     0.028     1.086     0.991     0.360     0.062        9.910
    16.59     0.026     0.028     1.086     0.991     0.360     0.062        9.933
    16.60     0.026     0.028     1.087     0.991     0.360     0.062       10.025
    16.61     0.025     0.028     1.086     0.991     0.360     0.062        9.998
    16.62     0.025     0.028     1.086     0.991     0.360     0.062        9.967
    16.63     0.025     0.028     1.086     0.991     0.360     0.062        9.963
    16.64     0.025     0.027     1.086     0.991     0.360     0.062        9.936
    16.65     0.025     0.027     1.086     0.991     0.360     0.062        9.927
    16.66     0.025     0.027     1.086     0.991     0.360     0.062        9.949
    16.67     0.025     0.027     1.086     0.991     0.360     0.062        9.952
    16.68     0.025     0.027     1.086     0.991     0.360     0.062        9.916
    16.69     0.025     0.027     1.086     0.991     0.360     0.062        9.952
    16.70     0.025     0.027     1.086     0.991     0.360     0.062        9.907
    16.71     0.024     0.026     1.085     0.991     0.360     0.062        9.866
    16.72     0.024     0.026     1.086     0.991     0.360     0.062        9.943
    16.73     0.024     0.026     1.086     0.991     0.360     0.062        9.945
    16.74     0.024     0.026     1.086     0.991     0.360     0.062        9.956
    16.75     0.024     0.026     1.086     0.991     0.360     0.062        9.948
    16.76     0.024     0.026     1.086     0.992     0.360     0.062        9.895
    16.77     0.024     0.026     1.086     0.992     0.360     0.062        9.890
    16.78     0.023     0.025     1.086     0.992     0.360     0.062        9.905
    16.79     0.023     0.025     1.086     0.992     0.360     0.062        9.949
    16.80     0.023     0.025     1.086     0.992     0.360     0.062        9.952
    16.81     0.023     0.025     1.086     0.992     0.360     0.062        9.910
    16.82     0.023     0.025     1.086     0.992     0.360     0.062        9.875
    16.83     0.023     0.025     1.086     0.992     0.360     0.062        9.868
    16.84     0.023     0.025     1.086     0.992     0.360     0.062        9.925
    16.85     0.023     0.025     1.086     0.992     0.360     0.062        9.924
    16.86     0.022     0.024     1.085     0.992     0.360     0.062        9.830
