    Depth        Gy       GyE       RBE        SL     Gy^-1     Gy^-2 LETm(keV/um)
    40.01     0.035     0.037     1.058     0.988     0.351     0.059        5.365
    40.02     0.035     0.037     1.058     0.988     0.351     0.059        5.365
    40.03     0.035     0.037     1.058     0.988     0.351     0.059        5.365
    40.04     0.035     0.036     1.058     0.988     0.351     0.059        5.365
    40.05     0.034     0.036     1.058     0.988     0.351     0.059        5.365
    40.06     0.034     0.036     1.058     0.988     0.351     0.059        5.363
    40.07     0.034     0.036     1.058     0.988     0.351     0.059        5.360
    40.08     0.034     0.036     1.058     0.988     0.351     0.059        5.358
    40.09     0.034     0.036     1.058     0.988     0.351     0.059        5.356
    40.10     0.034     0.036     1.058     0.988     0.351     0.059        5.354
    40.11     0.034     0.036     1.058     0.988     0.351     0.059        5.354
    40.12     0.034     0.036     1.058     0.988     0.351     0.059        5.354
    40.13     0.034     0.036     1.058     0.988     0.351     0.059        5.354
    40.14     0.034     0.036     1.058     0.988     0.351     0.059        5.354
    40.15     0.034     0.036     1.058     0.988     0.351     0.059        5.355
    40.16     0.034     0.036     1.058     0.988     0.351     0.059        5.355
    40.17     0.034     0.036     1.058     0.988     0.351     0.059        5.355
    40.18     0.034     0.036     1.058     0.988     0.351     0.059        5.355
    40.19     0.034     0.036     1.058     0.988     0.351     0.059        5.355
    40.20     0.034     0.036     1.058     0.988     0.351     0.059        5.356
    40.21     0.034     0.036     1.058     0.988     0.351     0.059        5.354
    40.22     0.034     0.036     1.058     0.988     0.351     0.059        5.353
    40.23     0.034     0.036     1.058     0.988     0.351     0.059        5.352
    40.24     0.034     0.036     1.058     0.988     0.351     0.059        5.351
    40.25     0.034     0.036     1.058     0.988     0.351     0.059        5.349
    40.26     0.034     0.036     1.058     0.988     0.351     0.059        5.348
    40.27     0.034     0.035     1.058     0.988     0.351     0.059        5.347
    40.28     0.034     0.035     1.058     0.988     0.351     0.059        5.345
    40.29     0.033     0.035     1.058     0.988     0.351     0.059        5.344
    40.30     0.033     0.035     1.058     0.988     0.351     0.059        5.343
    40.31     0.033     0.035     1.058     0.988     0.351     0.059        5.345
    40.32     0.033     0.035     1.058     0.988     0.351     0.059        5.347
    40.33     0.033     0.035     1.058     0.988     0.351     0.059        5.350
    40.34     0.033     0.035     1.058     0.988     0.351     0.059        5.352
    40.35     0.033     0.035     1.058     0.988     0.351     0.059        5.354
    40.36     0.033     0.035     1.058     0.988     0.351     0.059        5.353
    40.37     0.033     0.035     1.058     0.988     0.351     0.059        5.351
    40.38     0.033     0.035     1.058     0.988     0.351     0.059        5.350
    40.39     0.033     0.035     1.058     0.988     0.351     0.059        5.349
    40.40     0.033     0.035     1.058     0.989     0.351     0.059        5.348
    40.41     0.033     0.035     1.058     0.989     0.351     0.059        5.346
    40.42     0.033     0.035     1.058     0.989     0.351     0.059        5.345
    40.43     0.033     0.035     1.058     0.989     0.351     0.059        5.344
    40.44     0.033     0.035     1.058     0.989     0.351     0.059        5.343
    40.45     0.033     0.034     1.058     0.989     0.351     0.059        5.342
    40.46     0.032     0.034     1.058     0.989     0.351     0.059        5.350
    40.47     0.032     0.034     1.058     0.989     0.351     0.059        5.358
    40.48     0.032     0.034     1.058     0.989     0.351     0.059        5.366
    40.49     0.032     0.034     1.058     0.989     0.351     0.059        5.374
    40.50     0.032     0.034     1.058     0.989     0.351     0.059        5.382
    40.51     0.032     0.034     1.058     0.989     0.351     0.059        5.381
    40.52     0.032     0.034     1.058     0.989     0.351     0.059        5.379
    40.53     0.032     0.034     1.058     0.989     0.351     0.059        5.378
    40.54     0.032     0.034     1.058     0.989     0.351     0.059        5.377
    40.55     0.032     0.034     1.058     0.989     0.351     0.059        5.376
    40.56     0.032     0.034     1.058     0.989     0.351     0.059        5.366
    40.57     0.032     0.034     1.058     0.989     0.351     0.059        5.356
    40.58     0.032     0.034     1.058     0.989     0.351     0.059        5.346
    40.59     0.032     0.034     1.058     0.989     0.351     0.059        5.337
    40.60     0.032     0.034     1.058     0.989     0.351     0.059        5.327
    40.61     0.032     0.033     1.058     0.989     0.351     0.059        5.328
    40.62     0.032     0.033     1.058     0.989     0.351     0.059        5.330
    40.63     0.031     0.033     1.058     0.989     0.351     0.059        5.332
    40.64     0.031     0.033     1.058     0.989     0.351     0.059        5.334
    40.65     0.031     0.033     1.058     0.989     0.351     0.059        5.336
    40.66     0.031     0.033     1.058     0.989     0.351     0.059        5.338
    40.67     0.031     0.033     1.058     0.989     0.351     0.059        5.341
    40.68     0.031     0.033     1.058     0.989     0.351     0.059        5.344
    40.69     0.031     0.033     1.058     0.989     0.351     0.059        5.347
    40.70     0.031     0.033     1.058     0.989     0.351     0.059        5.351
    40.71     0.031     0.033     1.058     0.989     0.351     0.059        5.351
    40.72     0.031     0.033     1.058     0.989     0.351     0.059        5.351
    40.73     0.031     0.033     1.058     0.989     0.351     0.059        5.351
    40.74     0.031     0.033     1.058     0.989     0.351     0.059        5.352
    40.75     0.031     0.033     1.058     0.989     0.351     0.059        5.352
    40.76     0.031     0.032     1.058     0.989     0.351     0.059        5.357
    40.77     0.031     0.032     1.058     0.989     0.351     0.059        5.362
    40.78     0.031     0.032     1.058     0.989     0.351     0.059        5.367
    40.79     0.031     0.032     1.058     0.989     0.351     0.059        5.371
    40.80     0.030     0.032     1.058     0.989     0.351     0.059        5.376
    40.81     0.030     0.032     1.058     0.989     0.351     0.059        5.374
    40.82     0.030     0.032     1.058     0.989     0.351     0.059        5.372
    40.83     0.030     0.032     1.058     0.989     0.351     0.059        5.370
    40.84     0.030     0.032     1.058     0.989     0.351     0.059        5.368
    40.85     0.030     0.032     1.058     0.989     0.351     0.059        5.366
    40.86     0.030     0.032     1.058     0.989     0.351     0.059        5.364
    40.87     0.030     0.032     1.058     0.989     0.351     0.059        5.361
    40.88     0.030     0.032     1.058     0.989     0.351     0.059        5.359
    40.89     0.030     0.032     1.058     0.989     0.351     0.059        5.357
    40.90     0.030     0.032     1.058     0.990     0.351     0.059        5.355
    40.91     0.030     0.032     1.058     0.990     0.351     0.059        5.354
    40.92     0.030     0.031     1.058     0.990     0.351     0.059        5.354
    40.93     0.030     0.031     1.058     0.990     0.351     0.059        5.353
    40.94     0.030     0.031     1.058     0.990     0.351     0.059        5.353
    40.95     0.030     0.031     1.058     0.990     0.351     0.059        5.352
    40.96     0.030     0.031     1.058     0.990     0.351     0.059        5.346
    40.97     0.029     0.031     1.058     0.990     0.351     0.059        5.340
    40.98     0.029     0.031     1.058     0.990     0.351     0.059        5.335
    40.99     0.029     0.031     1.058     0.990     0.351     0.059        5.329
    41.00     0.029     0.031     1.058     0.990     0.351     0.059        5.323
    41.01     0.029     0.031     1.058     0.990     0.351     0.059        5.325
    41.02     0.029     0.031     1.058     0.990     0.351     0.059        5.326
    41.03     0.029     0.031     1.058     0.990     0.351     0.059        5.328
    41.04     0.029     0.031     1.058     0.990     0.351     0.059        5.330
    41.05     0.029     0.031     1.058     0.990     0.351     0.059        5.332
    41.06     0.029     0.031     1.058     0.990     0.351     0.059        5.334
    41.07     0.029     0.031     1.058     0.990     0.351     0.059        5.336
    41.08     0.029     0.031     1.058     0.990     0.351     0.059        5.339
    41.09     0.029     0.031     1.058     0.990     0.351     0.059        5.341
    41.10     0.029     0.031     1.058     0.990     0.351     0.059        5.344
    41.11     0.029     0.030     1.058     0.990     0.351     0.059        5.343
    41.12     0.029     0.030     1.058     0.990     0.351     0.059        5.342
    41.13     0.029     0.030     1.058     0.990     0.351     0.059        5.342
    41.14     0.029     0.030     1.058     0.990     0.351     0.059        5.341
    41.15     0.029     0.030     1.058     0.990     0.351     0.059        5.341
    41.16     0.028     0.030     1.058     0.990     0.351     0.059        5.344
    41.17     0.028     0.030     1.058     0.990     0.351     0.059        5.348
    41.18     0.028     0.030     1.058     0.990     0.351     0.059        5.353
    41.19     0.028     0.030     1.058     0.990     0.351     0.059        5.357
    41.20     0.028     0.030     1.058     0.990     0.351     0.059        5.361
    41.21     0.028     0.030     1.058     0.990     0.351     0.059        5.360
    41.22     0.028     0.030     1.058     0.990     0.351     0.059        5.360
    41.23     0.028     0.030     1.058     0.990     0.351     0.059        5.359
    41.24     0.028     0.030     1.058     0.990     0.351     0.059        5.359
    41.25     0.028     0.030     1.058     0.990     0.351     0.059        5.358
    41.26     0.028     0.029     1.058     0.990     0.351     0.059        5.354
    41.27     0.028     0.029     1.058     0.990     0.351     0.059        5.349
    41.28     0.028     0.029     1.058     0.990     0.351     0.059        5.345
    41.29     0.028     0.029     1.058     0.990     0.351     0.059        5.341
    41.30     0.028     0.029     1.058     0.990     0.351     0.059        5.337
    41.31     0.028     0.029     1.058     0.990     0.351     0.059        5.335
    41.32     0.028     0.029     1.058     0.990     0.351     0.059        5.334
    41.33     0.028     0.029     1.058     0.990     0.351     0.059        5.333
    41.34     0.027     0.029     1.058     0.990     0.351     0.059        5.332
    41.35     0.027     0.029     1.058     0.990     0.351     0.059        5.331
    41.36     0.027     0.029     1.058     0.990     0.351     0.059        5.331
    41.37     0.027     0.029     1.058     0.990     0.351     0.059        5.332
    41.38     0.027     0.029     1.058     0.990     0.351     0.059        5.332
    41.39     0.027     0.029     1.058     0.990     0.351     0.059        5.333
    41.40     0.027     0.029     1.058     0.991     0.351     0.059        5.334
    41.41     0.027     0.029     1.058     0.991     0.351     0.059        5.336
    41.42     0.027     0.028     1.058     0.991     0.351     0.059        5.338
    41.43     0.027     0.028     1.058     0.991     0.351     0.059        5.340
    41.44     0.027     0.028     1.058     0.991     0.351     0.059        5.342
    41.45     0.027     0.028     1.058     0.991     0.351     0.059        5.344
    41.46     0.027     0.028     1.058     0.991     0.351     0.059        5.341
    41.47     0.027     0.028     1.058     0.991     0.351     0.059        5.339
    41.48     0.027     0.028     1.058     0.991     0.351     0.059        5.336
    41.49     0.027     0.028     1.058     0.991     0.351     0.059        5.333
    41.50     0.027     0.028     1.058     0.991     0.351     0.059        5.331
    41.51     0.026     0.028     1.058     0.991     0.351     0.059        5.329
    41.52     0.026     0.028     1.058     0.991     0.351     0.059        5.328
    41.53     0.026     0.028     1.058     0.991     0.351     0.059        5.326
    41.54     0.026     0.028     1.058     0.991     0.351     0.059        5.325
    41.55     0.026     0.028     1.058     0.991     0.351     0.059        5.324
    41.56     0.026     0.028     1.058     0.991     0.351     0.059        5.333
    41.57     0.026     0.028     1.058     0.991     0.351     0.059        5.342
    41.58     0.026     0.028     1.058     0.991     0.351     0.059        5.351
    41.59     0.026     0.028     1.058     0.991     0.351     0.059        5.360
    41.60     0.026     0.028     1.058     0.991     0.351     0.059        5.370
    41.61     0.026     0.027     1.058     0.991     0.351     0.059        5.367
    41.62     0.026     0.027     1.058     0.991     0.351     0.059        5.365
    41.63     0.026     0.027     1.058     0.991     0.351     0.059        5.363
    41.64     0.026     0.027     1.058     0.991     0.351     0.059        5.361
    41.65     0.026     0.027     1.058     0.991     0.351     0.059        5.359
    41.66     0.026     0.027     1.058     0.991     0.351     0.059        5.348
    41.67     0.026     0.027     1.058     0.991     0.351     0.059        5.336
    41.68     0.026     0.027     1.058     0.991     0.351     0.059        5.325
    41.69     0.026     0.027     1.058     0.991     0.350     0.059        5.314
    41.70     0.026     0.027     1.058     0.991     0.350     0.059        5.304
    41.71     0.025     0.027     1.058     0.991     0.350     0.059        5.304
    41.72     0.025     0.027     1.058     0.991     0.350     0.059        5.305
    41.73     0.025     0.027     1.058     0.991     0.350     0.059        5.306
    41.74     0.025     0.027     1.058     0.991     0.350     0.059        5.307
    41.75     0.025     0.027     1.058     0.991     0.350     0.059        5.309
    41.76     0.025     0.027     1.058     0.991     0.350     0.059        5.308
    41.77     0.025     0.027     1.058     0.991     0.350     0.059        5.308
    41.78     0.025     0.027     1.058     0.991     0.350     0.059        5.308
    41.79     0.025     0.026     1.058     0.991     0.350     0.059        5.308
    41.80     0.025     0.026     1.058     0.991     0.350     0.059        5.308
    41.81     0.025     0.026     1.058     0.991     0.350     0.059        5.310
    41.82     0.025     0.026     1.058     0.991     0.350     0.059        5.311
    41.83     0.025     0.026     1.058     0.991     0.350     0.059        5.313
    41.84     0.025     0.026     1.058     0.991     0.350     0.059        5.314
    41.85     0.025     0.026     1.058     0.991     0.350     0.059        5.316
    41.86     0.025     0.026     1.058     0.991     0.351     0.059        5.319
    41.87     0.025     0.026     1.058     0.991     0.351     0.059        5.323
    41.88     0.025     0.026     1.058     0.991     0.351     0.059        5.327
    41.89     0.025     0.026     1.058     0.991     0.351     0.059        5.331
    41.90     0.025     0.026     1.058     0.991     0.351     0.059        5.335
    41.91     0.024     0.026     1.058     0.991     0.351     0.059        5.334
    41.92     0.024     0.026     1.058     0.991     0.351     0.059        5.333
    41.93     0.024     0.026     1.058     0.991     0.351     0.059        5.332
    41.94     0.024     0.026     1.058     0.991     0.351     0.059        5.331
    41.95     0.024     0.026     1.058     0.991     0.351     0.059        5.330
    41.96     0.024     0.025     1.058     0.992     0.351     0.059        5.333
    41.97     0.024     0.025     1.058     0.992     0.351     0.059        5.335
    41.98     0.024     0.025     1.058     0.992     0.351     0.059        5.338
    41.99     0.024     0.025     1.058     0.992     0.351     0.059        5.340
    42.00     0.024     0.025     1.058     0.992     0.351     0.059        5.343
    42.01     0.024     0.025     1.058     0.992     0.351     0.059        5.341
    42.02     0.024     0.025     1.058     0.992     0.351     0.059        5.340
    42.03     0.024     0.025     1.058     0.992     0.351     0.059        5.338
    42.04     0.024     0.025     1.058     0.992     0.351     0.059        5.337
    42.05     0.024     0.025     1.058     0.992     0.351     0.059        5.336
    42.06     0.024     0.025     1.058     0.992     0.351     0.059        5.330
    42.07     0.024     0.025     1.058     0.992     0.351     0.059        5.324
    42.08     0.023     0.025     1.058     0.992     0.351     0.059        5.319
    42.09     0.023     0.025     1.058     0.992     0.350     0.059        5.313
    42.10     0.023     0.025     1.058     0.992     0.350     0.059        5.308
    42.11     0.023     0.025     1.058     0.992     0.350     0.059        5.308
    42.12     0.023     0.025     1.058     0.992     0.350     0.059        5.310
    42.13     0.023     0.025     1.058     0.992     0.350     0.059        5.311
    42.14     0.023     0.025     1.058     0.992     0.350     0.059        5.312
    42.15     0.023     0.025     1.058     0.992     0.350     0.059        5.313
    42.16     0.023     0.024     1.058     0.992     0.350     0.059        5.311
    42.17     0.023     0.024     1.058     0.992     0.350     0.059        5.310
    42.18     0.023     0.024     1.058     0.992     0.350     0.059        5.308
    42.19     0.023     0.024     1.058     0.992     0.350     0.059        5.307
    42.20     0.023     0.024     1.058     0.992     0.350     0.059        5.305
    42.21     0.023     0.024     1.058     0.992     0.350     0.059        5.307
    42.22     0.023     0.024     1.058     0.992     0.350     0.059        5.310
    42.23     0.023     0.024     1.058     0.992     0.350     0.059        5.312
    42.24     0.023     0.024     1.058     0.992     0.350     0.059        5.315
    42.25     0.023     0.024     1.058     0.992     0.350     0.059        5.318
    42.26     0.023     0.024     1.058     0.992     0.351     0.059        5.322
    42.27     0.023     0.024     1.058     0.992     0.351     0.059        5.328
    42.28     0.022     0.024     1.058     0.992     0.351     0.059        5.333
    42.29     0.022     0.024     1.058     0.992     0.351     0.059        5.338
    42.30     0.022     0.024     1.058     0.992     0.351     0.059        5.343
    42.31     0.022     0.024     1.058     0.992     0.351     0.059        5.342
    42.32     0.022     0.024     1.058     0.992     0.351     0.059        5.340
    42.33     0.022     0.024     1.058     0.992     0.351     0.059        5.339
    42.34     0.022     0.024     1.058     0.992     0.351     0.059        5.338
    42.35     0.022     0.023     1.058     0.992     0.351     0.059        5.337
    42.36     0.022     0.023     1.058     0.992     0.351     0.059        5.341
    42.37     0.022     0.023     1.058     0.992     0.351     0.059        5.345
    42.38     0.022     0.023     1.058     0.992     0.351     0.059        5.350
    42.39     0.022     0.023     1.058     0.992     0.351     0.059        5.355
    42.40     0.022     0.023     1.058     0.992     0.351     0.059        5.359
    42.41     0.022     0.023     1.058     0.992     0.351     0.059        5.359
    42.42     0.022     0.023     1.058     0.992     0.351     0.059        5.358
    42.43     0.022     0.023     1.058     0.992     0.351     0.059        5.358
    42.44     0.022     0.023     1.058     0.992     0.351     0.059        5.357
    42.45     0.022     0.023     1.058     0.992     0.351     0.059        5.357
    42.46     0.022     0.023     1.058     0.992     0.351     0.059        5.349
    42.47     0.022     0.023     1.058     0.992     0.351     0.059        5.341
    42.48     0.021     0.023     1.058     0.992     0.351     0.059        5.334
    42.49     0.021     0.023     1.058     0.992     0.351     0.059        5.326
    42.50     0.021     0.023     1.058     0.992     0.350     0.059        5.319
    42.51     0.021     0.023     1.058     0.993     0.351     0.059        5.318
    42.52     0.021     0.022     1.058     0.993     0.351     0.059        5.317
    42.53     0.021     0.022     1.058     0.993     0.351     0.059        5.317
    42.54     0.021     0.022     1.058     0.993     0.350     0.059        5.316
    42.55     0.021     0.022     1.058     0.993     0.350     0.059        5.315
    42.56     0.021     0.022     1.058     0.993     0.350     0.059        5.317
    42.57     0.021     0.022     1.058     0.993     0.351     0.059        5.318
    42.58     0.021     0.022     1.058     0.993     0.351     0.059        5.320
    42.59     0.021     0.022     1.058     0.993     0.351     0.059        5.322
    42.60     0.021     0.022     1.058     0.993     0.351     0.059        5.324
    42.61     0.021     0.022     1.058     0.993     0.351     0.059        5.329
    42.62     0.021     0.022     1.058     0.993     0.351     0.059        5.334
    42.63     0.021     0.022     1.058     0.993     0.351     0.059        5.339
    42.64     0.021     0.022     1.058     0.993     0.351     0.059        5.344
    42.65     0.021     0.022     1.058     0.993     0.351     0.059        5.349
    42.66     0.020     0.022     1.058     0.993     0.351     0.059        5.347
    42.67     0.020     0.022     1.058     0.993     0.351     0.059        5.346
    42.68     0.020     0.022     1.058     0.993     0.351     0.059        5.345
    42.69     0.020     0.022     1.058     0.993     0.351     0.059        5.343
    42.70     0.020     0.022     1.058     0.993     0.351     0.059        5.342
    42.71     0.020     0.021     1.058     0.993     0.351     0.059        5.340
    42.72     0.020     0.021     1.058     0.993     0.351     0.059        5.337
    42.73     0.020     0.021     1.058     0.993     0.351     0.059        5.335
    42.74     0.020     0.021     1.058     0.993     0.351     0.059        5.333
    42.75     0.020     0.021     1.058     0.993     0.351     0.059        5.331
    42.76     0.020     0.021     1.058     0.993     0.351     0.059        5.348
    42.77     0.020     0.021     1.058     0.993     0.351     0.059        5.367
    42.78     0.020     0.021     1.058     0.993     0.351     0.059        5.385
    42.79     0.020     0.021     1.058     0.993     0.351     0.059        5.403
    42.80     0.020     0.021     1.058     0.993     0.351     0.059        5.422
    42.81     0.020     0.021     1.058     0.993     0.351     0.059        5.417
    42.82     0.020     0.021     1.058     0.993     0.351     0.059        5.412
    42.83     0.020     0.021     1.058     0.993     0.351     0.059        5.408
    42.84     0.020     0.021     1.058     0.993     0.351     0.059        5.403
    42.85     0.020     0.021     1.058     0.993     0.351     0.059        5.399
    42.86     0.020     0.021     1.058     0.993     0.351     0.059        5.378
    42.87     0.020     0.021     1.058     0.993     0.351     0.059        5.357
    42.88     0.019     0.021     1.058     0.993     0.351     0.059        5.337
    42.89     0.019     0.021     1.058     0.993     0.351     0.059        5.316
    42.90     0.019     0.021     1.058     0.993     0.350     0.059        5.296
    42.91     0.019     0.020     1.058     0.993     0.350     0.059        5.296
    42.92     0.019     0.020     1.058     0.993     0.350     0.059        5.297
    42.93     0.019     0.020     1.058     0.993     0.350     0.059        5.298
    42.94     0.019     0.020     1.058     0.993     0.350     0.059        5.299
    42.95     0.019     0.020     1.058     0.993     0.350     0.059        5.300
    42.96     0.019     0.020     1.058     0.993     0.350     0.059        5.297
    42.97     0.019     0.020     1.058     0.993     0.350     0.059        5.294
    42.98     0.019     0.020     1.058     0.993     0.350     0.059        5.291
    42.99     0.019     0.020     1.058     0.993     0.350     0.059        5.289
    43.00     0.019     0.020     1.058     0.993     0.350     0.059        5.286
    43.01     0.019     0.020     1.058     0.993     0.350     0.059        5.289
    43.02     0.019     0.020     1.058     0.993     0.350     0.059        5.292
    43.03     0.019     0.020     1.058     0.993     0.350     0.059        5.296
    43.04     0.019     0.020     1.058     0.993     0.350     0.059        5.299
    43.05     0.019     0.020     1.058     0.993     0.350     0.059        5.303
    43.06     0.019     0.020     1.058     0.993     0.350     0.059        5.307
    43.07     0.019     0.020     1.058     0.994     0.350     0.059        5.312
    43.08     0.019     0.020     1.058     0.994     0.351     0.059        5.318
    43.09     0.018     0.020     1.058     0.994     0.351     0.059        5.323
    43.10     0.018     0.020     1.058     0.994     0.351     0.059        5.328
    43.11     0.018     0.019     1.058     0.994     0.351     0.059        5.327
    43.12     0.018     0.019     1.058     0.994     0.351     0.059        5.325
    43.13     0.018     0.019     1.058     0.994     0.351     0.059        5.323
    43.14     0.018     0.019     1.058     0.994     0.351     0.059        5.322
    43.15     0.018     0.019     1.058     0.994     0.351     0.059        5.321
    43.16     0.018     0.019     1.058     0.994     0.351     0.059        5.328
    43.17     0.018     0.019     1.058     0.994     0.351     0.059        5.335
    43.18     0.018     0.019     1.058     0.994     0.351     0.059        5.343
    43.19     0.018     0.019     1.058     0.994     0.351     0.059        5.350
    43.20     0.018     0.019     1.058     0.994     0.351     0.059        5.358
    43.21     0.018     0.019     1.058     0.994     0.351     0.059        5.357
    43.22     0.018     0.019     1.058     0.994     0.351     0.059        5.356
    43.23     0.018     0.019     1.058     0.994     0.351     0.059        5.355
    43.24     0.018     0.019     1.058     0.994     0.351     0.059        5.354
    43.25     0.018     0.019     1.058     0.994     0.351     0.059        5.354
    43.26     0.018     0.019     1.058     0.994     0.351     0.059        5.343
    43.27     0.018     0.019     1.058     0.994     0.351     0.059        5.333
    43.28     0.018     0.019     1.058     0.994     0.351     0.059        5.322
    43.29     0.017     0.018     1.058     0.994     0.350     0.059        5.312
    43.30     0.017     0.018     1.058     0.994     0.350     0.059        5.302
    43.31     0.017     0.018     1.058     0.994     0.350     0.059        5.302
    43.32     0.017     0.018     1.058     0.994     0.350     0.059        5.302
    43.33     0.017     0.018     1.058     0.994     0.350     0.059        5.302
    43.34     0.017     0.018     1.058     0.994     0.350     0.059        5.303
    43.35     0.017     0.018     1.058     0.994     0.350     0.059        5.303
    43.36     0.017     0.018     1.058     0.994     0.350     0.059        5.306
    43.37     0.017     0.018     1.058     0.994     0.350     0.059        5.310
    43.38     0.017     0.018     1.058     0.994     0.350     0.059        5.313
    43.39     0.017     0.018     1.058     0.994     0.351     0.059        5.317
    43.40     0.017     0.018     1.058     0.994     0.351     0.059        5.320
    43.41     0.017     0.018     1.058     0.994     0.351     0.059        5.322
    43.42     0.017     0.018     1.058     0.994     0.351     0.059        5.324
    43.43     0.017     0.018     1.058     0.994     0.351     0.059        5.326
    43.44     0.017     0.018     1.058     0.994     0.351     0.059        5.328
    43.45     0.017     0.018     1.058     0.994     0.351     0.059        5.331
    43.46     0.017     0.018     1.058     0.994     0.351     0.059        5.330
    43.47     0.017     0.018     1.058     0.994     0.351     0.059        5.329
    43.48     0.017     0.018     1.058     0.994     0.351     0.059        5.329
    43.49     0.017     0.018     1.058     0.994     0.351     0.059        5.328
    43.50     0.017     0.018     1.058     0.994     0.351     0.059        5.328
    43.51     0.016     0.017     1.058     0.994     0.351     0.059        5.325
    43.52     0.016     0.017     1.058     0.994     0.351     0.059        5.322
    43.53     0.016     0.017     1.058     0.994     0.351     0.059        5.320
    43.54     0.016     0.017     1.058     0.994     0.351     0.059        5.318
    43.55     0.016     0.017     1.058     0.994     0.350     0.059        5.316
    43.56     0.016     0.017     1.058     0.994     0.351     0.059        5.322
    43.57     0.016     0.017     1.058     0.994     0.351     0.059        5.328
    43.58     0.016     0.017     1.058     0.994     0.351     0.059        5.334
    43.59     0.016     0.017     1.058     0.994     0.351     0.059        5.341
    43.60     0.016     0.017     1.058     0.994     0.351     0.059        5.347
    43.61     0.016     0.017     1.058     0.994     0.351     0.059        5.348
    43.62     0.016     0.017     1.058     0.994     0.351     0.059        5.350
    43.63     0.016     0.017     1.058     0.994     0.351     0.059        5.351
    43.64     0.016     0.017     1.058     0.994     0.351     0.059        5.353
    43.65     0.016     0.017     1.058     0.994     0.351     0.059        5.354
    43.66     0.016     0.017     1.058     0.995     0.351     0.059        5.342
    43.67     0.016     0.017     1.058     0.995     0.351     0.059        5.331
    43.68     0.016     0.017     1.058     0.995     0.351     0.059        5.319
    43.69     0.016     0.017     1.058     0.995     0.350     0.059        5.308
    43.70     0.016     0.016     1.058     0.995     0.350     0.059        5.297
    43.71     0.015     0.016     1.058     0.995     0.350     0.059        5.296
    43.72     0.015     0.016     1.058     0.995     0.350     0.059        5.296
    43.73     0.015     0.016     1.058     0.995     0.350     0.059        5.297
    43.74     0.015     0.016     1.058     0.995     0.350     0.059        5.297
    43.75     0.015     0.016     1.058     0.995     0.350     0.059        5.297
    43.76     0.015     0.016     1.058     0.995     0.350     0.059        5.309
    43.77     0.015     0.016     1.058     0.995     0.351     0.059        5.321
    43.78     0.015     0.016     1.058     0.995     0.351     0.059        5.334
    43.79     0.015     0.016     1.058     0.995     0.351     0.059        5.346
    43.80     0.015     0.016     1.058     0.995     0.351     0.059        5.358
    43.81     0.015     0.016     1.058     0.995     0.351     0.059        5.358
    43.82     0.015     0.016     1.058     0.995     0.351     0.059        5.359
    43.83     0.015     0.016     1.058     0.995     0.351     0.059        5.359
    43.84     0.015     0.016     1.058     0.995     0.351     0.059        5.360
    43.85     0.015     0.016     1.058     0.995     0.351     0.059        5.361
    43.86     0.015     0.016     1.058     0.995     0.351     0.059        5.354
    43.87     0.015     0.016     1.058     0.995     0.351     0.059        5.347
    43.88     0.015     0.016     1.058     0.995     0.351     0.059        5.340
    43.89     0.015     0.015     1.058     0.995     0.351     0.059        5.334
    43.90     0.015     0.015     1.058     0.995     0.351     0.059        5.327
    43.91     0.014     0.015     1.058     0.995     0.351     0.059        5.325
    43.92     0.014     0.015     1.058     0.995     0.351     0.059        5.323
    43.93     0.014     0.015     1.058     0.995     0.351     0.059        5.321
    43.94     0.014     0.015     1.058     0.995     0.351     0.059        5.319
    43.95     0.014     0.015     1.058     0.995     0.350     0.059        5.318
    43.96     0.014     0.015     1.058     0.995     0.351     0.059        5.322
    43.97     0.014     0.015     1.058     0.995     0.351     0.059        5.327
    43.98     0.014     0.015     1.058     0.995     0.351     0.059        5.332
    43.99     0.014     0.015     1.058     0.995     0.351     0.059        5.338
    44.00     0.014     0.015     1.058     0.995     0.351     0.059        5.343
    44.01     0.014     0.015     1.058     0.995     0.351     0.059        5.343
    44.02     0.014     0.015     1.058     0.995     0.351     0.059        5.343
    44.03     0.014     0.015     1.058     0.995     0.351     0.059        5.344
    44.04     0.014     0.015     1.058     0.995     0.351     0.059        5.344
    44.05     0.014     0.015     1.058     0.995     0.351     0.059        5.345
    44.06     0.014     0.015     1.058     0.995     0.351     0.059        5.334
    44.07     0.014     0.015     1.058     0.995     0.351     0.059        5.323
    44.08     0.014     0.015     1.058     0.995     0.350     0.059        5.313
    44.09     0.014     0.015     1.058     0.995     0.350     0.059        5.302
    44.10     0.014     0.015     1.058     0.995     0.350     0.059        5.292
    44.11     0.014     0.014     1.058     0.995     0.350     0.059        5.293
    44.12     0.014     0.014     1.058     0.995     0.350     0.059        5.296
    44.13     0.014     0.014     1.058     0.995     0.350     0.059        5.298
    44.14     0.014     0.014     1.058     0.995     0.350     0.059        5.301
    44.15     0.014     0.014     1.058     0.995     0.350     0.059        5.303
    44.16     0.013     0.014     1.058     0.995     0.350     0.059        5.311
    44.17     0.013     0.014     1.058     0.995     0.351     0.059        5.319
    44.18     0.013     0.014     1.058     0.995     0.351     0.059        5.328
    44.19     0.013     0.014     1.058     0.995     0.351     0.059        5.337
    44.20     0.013     0.014     1.058     0.995     0.351     0.059        5.345
    44.21     0.013     0.014     1.058     0.995     0.351     0.059        5.345
    44.22     0.013     0.014     1.058     0.995     0.351     0.059        5.344
