    Depth        Gy       GyE       RBE        SL     Gy^-1     Gy^-2 LETm(keV/um)
    42.76     0.088     0.093     1.057     0.969     0.351     0.059        5.371
    42.77     0.088     0.093     1.057     0.969     0.351     0.059        5.370
    42.78     0.088     0.093     1.057     0.969     0.351     0.059        5.370
    42.79     0.088     0.093     1.057     0.969     0.351     0.059        5.370
    42.80     0.088     0.093     1.057     0.969     0.351     0.059        5.370
    42.81     0.088     0.093     1.057     0.969     0.351     0.059        5.368
    42.82     0.088     0.093     1.057     0.969     0.351     0.059        5.367
    42.83     0.088     0.093     1.057     0.969     0.351     0.059        5.366
    42.84     0.088     0.093     1.057     0.969     0.351     0.059        5.365
    42.85     0.088     0.093     1.057     0.969     0.351     0.059        5.364
    42.86     0.088     0.092     1.057     0.969     0.351     0.059        5.365
    42.87     0.087     0.092     1.057     0.969     0.351     0.059        5.367
    42.88     0.087     0.092     1.057     0.969     0.351     0.059        5.368
    42.89     0.087     0.092     1.057     0.969     0.351     0.059        5.369
    42.90     0.087     0.092     1.057     0.969     0.351     0.059        5.371
    42.91     0.087     0.092     1.057     0.969     0.351     0.059        5.369
    42.92     0.087     0.092     1.057     0.969     0.351     0.059        5.368
    42.93     0.087     0.092     1.057     0.970     0.351     0.059        5.366
    42.94     0.087     0.092     1.057     0.970     0.351     0.059        5.365
    42.95     0.087     0.092     1.057     0.970     0.351     0.059        5.363
    42.96     0.087     0.092     1.057     0.970     0.351     0.059        5.358
    42.97     0.087     0.092     1.057     0.970     0.351     0.059        5.353
    42.98     0.087     0.092     1.057     0.970     0.351     0.059        5.349
    42.99     0.087     0.091     1.057     0.970     0.351     0.059        5.344
    43.00     0.086     0.091     1.056     0.970     0.351     0.059        5.339
    43.01     0.086     0.091     1.056     0.970     0.351     0.059        5.339
    43.02     0.086     0.091     1.056     0.970     0.351     0.059        5.338
    43.03     0.086     0.091     1.056     0.970     0.351     0.059        5.338
    43.04     0.086     0.091     1.056     0.970     0.351     0.059        5.338
    43.05     0.086     0.091     1.056     0.970     0.351     0.059        5.338
    43.06     0.086     0.091     1.056     0.970     0.351     0.059        5.338
    43.07     0.086     0.091     1.056     0.970     0.351     0.059        5.338
    43.08     0.086     0.091     1.056     0.970     0.351     0.059        5.339
    43.09     0.086     0.091     1.056     0.970     0.351     0.059        5.339
    43.10     0.086     0.091     1.056     0.970     0.351     0.059        5.340
    43.11     0.086     0.091     1.056     0.970     0.351     0.059        5.338
    43.12     0.086     0.091     1.056     0.970     0.351     0.059        5.337
    43.13     0.086     0.090     1.056     0.970     0.351     0.059        5.336
    43.14     0.086     0.090     1.056     0.970     0.351     0.059        5.335
    43.15     0.085     0.090     1.056     0.970     0.351     0.059        5.334
    43.16     0.085     0.090     1.056     0.970     0.351     0.059        5.334
    43.17     0.085     0.090     1.056     0.970     0.351     0.059        5.335
    43.18     0.085     0.090     1.056     0.970     0.351     0.059        5.336
    43.19     0.085     0.090     1.056     0.970     0.351     0.059        5.337
    43.20     0.085     0.090     1.056     0.970     0.351     0.059        5.338
    43.21     0.085     0.090     1.056     0.970     0.351     0.059        5.336
    43.22     0.085     0.090     1.056     0.970     0.351     0.059        5.335
    43.23     0.085     0.090     1.056     0.970     0.351     0.059        5.334
    43.24     0.085     0.089     1.056     0.970     0.351     0.059        5.332
    43.25     0.085     0.089     1.056     0.970     0.351     0.059        5.331
    43.26     0.085     0.089     1.056     0.970     0.350     0.059        5.326
    43.27     0.084     0.089     1.056     0.970     0.350     0.059        5.321
    43.28     0.084     0.089     1.056     0.970     0.350     0.059        5.316
    43.29     0.084     0.089     1.056     0.970     0.350     0.059        5.310
    43.30     0.084     0.089     1.056     0.971     0.350     0.059        5.305
    43.31     0.084     0.089     1.056     0.971     0.350     0.059        5.305
    43.32     0.084     0.089     1.056     0.971     0.350     0.059        5.304
    43.33     0.084     0.089     1.056     0.971     0.350     0.059        5.304
    43.34     0.084     0.089     1.056     0.971     0.350     0.059        5.303
    43.35     0.084     0.089     1.056     0.971     0.350     0.059        5.303
    43.36     0.084     0.089     1.056     0.971     0.350     0.059        5.303
    43.37     0.084     0.088     1.056     0.971     0.350     0.059        5.304
    43.38     0.084     0.088     1.056     0.971     0.350     0.059        5.304
    43.39     0.084     0.088     1.056     0.971     0.350     0.059        5.305
    43.40     0.084     0.088     1.056     0.971     0.350     0.059        5.305
    43.41     0.084     0.088     1.056     0.971     0.350     0.059        5.305
    43.42     0.083     0.088     1.056     0.971     0.350     0.059        5.305
    43.43     0.083     0.088     1.056     0.971     0.350     0.059        5.305
    43.44     0.083     0.088     1.056     0.971     0.350     0.059        5.304
    43.45     0.083     0.088     1.056     0.971     0.350     0.059        5.304
    43.46     0.083     0.088     1.056     0.971     0.350     0.059        5.304
    43.47     0.083     0.088     1.056     0.971     0.350     0.059        5.304
    43.48     0.083     0.088     1.056     0.971     0.350     0.059        5.304
    43.49     0.083     0.088     1.056     0.971     0.350     0.059        5.304
    43.50     0.083     0.088     1.056     0.971     0.350     0.059        5.305
    43.51     0.083     0.088     1.056     0.971     0.350     0.059        5.304
    43.52     0.083     0.087     1.056     0.971     0.350     0.059        5.303
    43.53     0.083     0.087     1.056     0.971     0.350     0.059        5.302
    43.54     0.083     0.087     1.056     0.971     0.350     0.059        5.301
    43.55     0.083     0.087     1.056     0.971     0.350     0.059        5.300
    43.56     0.083     0.087     1.056     0.971     0.350     0.059        5.302
    43.57     0.082     0.087     1.056     0.971     0.350     0.059        5.303
    43.58     0.082     0.087     1.056     0.971     0.350     0.059        5.305
    43.59     0.082     0.087     1.056     0.971     0.350     0.059        5.307
    43.60     0.082     0.087     1.056     0.971     0.350     0.059        5.309
    43.61     0.082     0.087     1.056     0.971     0.350     0.059        5.307
    43.62     0.082     0.087     1.056     0.971     0.350     0.059        5.305
    43.63     0.082     0.087     1.056     0.971     0.350     0.059        5.304
    43.64     0.082     0.087     1.056     0.971     0.350     0.059        5.302
    43.65     0.082     0.087     1.056     0.971     0.350     0.059        5.301
    43.66     0.082     0.086     1.056     0.971     0.350     0.059        5.295
    43.67     0.082     0.086     1.056     0.971     0.350     0.059        5.290
    43.68     0.082     0.086     1.056     0.971     0.350     0.059        5.284
    43.69     0.082     0.086     1.056     0.971     0.350     0.059        5.278
    43.70     0.082     0.086     1.056     0.971     0.350     0.059        5.273
    43.71     0.081     0.086     1.056     0.971     0.350     0.059        5.272
    43.72     0.081     0.086     1.056     0.971     0.350     0.059        5.272
    43.73     0.081     0.086     1.056     0.972     0.350     0.059        5.272
    43.74     0.081     0.086     1.056     0.972     0.350     0.059        5.272
    43.75     0.081     0.086     1.056     0.972     0.350     0.059        5.272
    43.76     0.081     0.086     1.056     0.972     0.350     0.059        5.273
    43.77     0.081     0.086     1.056     0.972     0.350     0.059        5.274
    43.78     0.081     0.085     1.056     0.972     0.350     0.059        5.275
    43.79     0.081     0.085     1.056     0.972     0.350     0.059        5.277
    43.80     0.081     0.085     1.056     0.972     0.350     0.059        5.278
    43.81     0.081     0.085     1.056     0.972     0.350     0.059        5.276
    43.82     0.081     0.085     1.056     0.972     0.350     0.059        5.275
    43.83     0.081     0.085     1.056     0.972     0.350     0.059        5.274
    43.84     0.080     0.085     1.056     0.972     0.350     0.059        5.273
    43.85     0.080     0.085     1.056     0.972     0.350     0.059        5.271
    43.86     0.080     0.085     1.056     0.972     0.350     0.059        5.269
    43.87     0.080     0.085     1.056     0.972     0.350     0.059        5.267
    43.88     0.080     0.085     1.056     0.972     0.350     0.059        5.265
    43.89     0.080     0.085     1.056     0.972     0.350     0.059        5.263
    43.90     0.080     0.085     1.056     0.972     0.350     0.059        5.261
    43.91     0.080     0.085     1.056     0.972     0.350     0.059        5.260
    43.92     0.080     0.084     1.056     0.972     0.350     0.059        5.259
    43.93     0.080     0.084     1.056     0.972     0.350     0.059        5.259
    43.94     0.080     0.084     1.056     0.972     0.350     0.059        5.258
    43.95     0.080     0.084     1.056     0.972     0.350     0.059        5.257
    43.96     0.080     0.084     1.056     0.972     0.350     0.059        5.257
    43.97     0.080     0.084     1.056     0.972     0.350     0.059        5.256
    43.98     0.080     0.084     1.056     0.972     0.350     0.059        5.256
    43.99     0.080     0.084     1.056     0.972     0.350     0.059        5.255
    44.00     0.079     0.084     1.056     0.972     0.350     0.059        5.255
    44.01     0.079     0.084     1.056     0.972     0.350     0.059        5.253
    44.02     0.079     0.084     1.056     0.972     0.350     0.059        5.252
    44.03     0.079     0.084     1.056     0.972     0.350     0.059        5.251
    44.04     0.079     0.084     1.056     0.972     0.350     0.059        5.249
    44.05     0.079     0.084     1.056     0.972     0.350     0.059        5.248
    44.06     0.079     0.084     1.056     0.972     0.350     0.059        5.247
    44.07     0.079     0.083     1.056     0.972     0.350     0.059        5.247
    44.08     0.079     0.083     1.056     0.972     0.350     0.059        5.246
    44.09     0.079     0.083     1.056     0.972     0.350     0.059        5.245
    44.10     0.079     0.083     1.056     0.972     0.350     0.059        5.245
    44.11     0.079     0.083     1.056     0.972     0.350     0.059        5.244
    44.12     0.079     0.083     1.056     0.972     0.350     0.059        5.244
    44.13     0.079     0.083     1.056     0.972     0.350     0.059        5.243
    44.14     0.079     0.083     1.056     0.973     0.350     0.059        5.243
    44.15     0.078     0.083     1.056     0.973     0.350     0.059        5.242
    44.16     0.078     0.083     1.056     0.973     0.350     0.059        5.238
    44.17     0.078     0.083     1.056     0.973     0.350     0.059        5.234
    44.18     0.078     0.083     1.056     0.973     0.350     0.059        5.230
    44.19     0.078     0.083     1.056     0.973     0.350     0.059        5.226
    44.20     0.078     0.083     1.056     0.973     0.350     0.059        5.222
    44.21     0.078     0.082     1.056     0.973     0.350     0.059        5.221
    44.22     0.078     0.082     1.056     0.973     0.350     0.059        5.220
    44.23     0.078     0.082     1.056     0.973     0.350     0.059        5.220
    44.24     0.078     0.082     1.056     0.973     0.350     0.059        5.219
    44.25     0.078     0.082     1.056     0.973     0.350     0.059        5.218
    44.26     0.078     0.082     1.056     0.973     0.350     0.059        5.223
    44.27     0.078     0.082     1.056     0.973     0.350     0.059        5.227
    44.28     0.078     0.082     1.056     0.973     0.350     0.059        5.232
    44.29     0.078     0.082     1.056     0.973     0.350     0.059        5.237
    44.30     0.078     0.082     1.056     0.973     0.350     0.059        5.242
    44.31     0.077     0.082     1.056     0.973     0.350     0.059        5.239
    44.32     0.077     0.082     1.056     0.973     0.350     0.059        5.237
    44.33     0.077     0.082     1.056     0.973     0.350     0.059        5.235
    44.34     0.077     0.082     1.056     0.973     0.350     0.059        5.232
    44.35     0.077     0.082     1.056     0.973     0.350     0.059        5.230
    44.36     0.077     0.081     1.056     0.973     0.350     0.059        5.223
    44.37     0.077     0.081     1.056     0.973     0.350     0.059        5.216
    44.38     0.077     0.081     1.056     0.973     0.350     0.059        5.209
    44.39     0.077     0.081     1.056     0.973     0.350     0.059        5.202
    44.40     0.077     0.081     1.056     0.973     0.350     0.059        5.195
    44.41     0.077     0.081     1.056     0.973     0.350     0.059        5.195
    44.42     0.077     0.081     1.056     0.973     0.350     0.059        5.195
    44.43     0.076     0.081     1.056     0.973     0.350     0.059        5.195
    44.44     0.076     0.081     1.056     0.973     0.350     0.059        5.195
    44.45     0.076     0.081     1.056     0.973     0.350     0.059        5.195
    44.46     0.076     0.081     1.056     0.973     0.350     0.059        5.196
    44.47     0.076     0.081     1.056     0.973     0.350     0.059        5.196
    44.48     0.076     0.080     1.056     0.973     0.350     0.059        5.197
    44.49     0.076     0.080     1.056     0.973     0.350     0.059        5.198
    44.50     0.076     0.080     1.056     0.973     0.350     0.059        5.198
    44.51     0.076     0.080     1.056     0.973     0.350     0.059        5.197
    44.52     0.076     0.080     1.056     0.973     0.350     0.059        5.196
    44.53     0.076     0.080     1.056     0.973     0.350     0.059        5.195
    44.54     0.076     0.080     1.056     0.973     0.350     0.059        5.194
    44.55     0.076     0.080     1.056     0.973     0.350     0.059        5.193
    44.56     0.076     0.080     1.056     0.973     0.350     0.059        5.196
    44.57     0.076     0.080     1.056     0.974     0.350     0.059        5.199
    44.58     0.076     0.080     1.056     0.974     0.350     0.059        5.202
    44.59     0.076     0.080     1.056     0.974     0.350     0.059        5.205
    44.60     0.075     0.080     1.056     0.974     0.350     0.059        5.208
    44.61     0.075     0.080     1.056     0.974     0.350     0.059        5.205
    44.62     0.075     0.080     1.056     0.974     0.350     0.059        5.203
    44.63     0.075     0.080     1.056     0.974     0.350     0.059        5.201
    44.64     0.075     0.079     1.056     0.974     0.350     0.059        5.198
    44.65     0.075     0.079     1.056     0.974     0.350     0.059        5.196
    44.66     0.075     0.079     1.056     0.974     0.350     0.059        5.188
    44.67     0.075     0.079     1.056     0.974     0.350     0.059        5.181
    44.68     0.075     0.079     1.056     0.974     0.350     0.059        5.173
    44.69     0.075     0.079     1.056     0.974     0.350     0.059        5.165
    44.70     0.075     0.079     1.056     0.974     0.350     0.059        5.158
    44.71     0.075     0.079     1.056     0.974     0.350     0.059        5.157
    44.72     0.075     0.079     1.056     0.974     0.350     0.059        5.156
    44.73     0.075     0.079     1.056     0.974     0.350     0.059        5.155
    44.74     0.075     0.079     1.056     0.974     0.350     0.059        5.154
    44.75     0.075     0.079     1.056     0.974     0.350     0.059        5.153
    44.76     0.075     0.079     1.056     0.974     0.350     0.059        5.152
    44.77     0.074     0.079     1.056     0.974     0.350     0.059        5.151
    44.78     0.074     0.079     1.056     0.974     0.350     0.059        5.150
    44.79     0.074     0.078     1.056     0.974     0.350     0.059        5.149
    44.80     0.074     0.078     1.056     0.974     0.350     0.059        5.148
    44.81     0.074     0.078     1.056     0.974     0.350     0.059        5.147
    44.82     0.074     0.078     1.056     0.974     0.350     0.059        5.146
    44.83     0.074     0.078     1.056     0.974     0.350     0.059        5.146
    44.84     0.074     0.078     1.056     0.974     0.350     0.059        5.145
    44.85     0.074     0.078     1.056     0.974     0.350     0.059        5.144
    44.86     0.074     0.078     1.056     0.974     0.350     0.059        5.146
    44.87     0.074     0.078     1.056     0.974     0.350     0.059        5.148
    44.88     0.074     0.078     1.056     0.974     0.350     0.059        5.149
    44.89     0.074     0.078     1.056     0.974     0.350     0.059        5.151
    44.90     0.074     0.078     1.056     0.974     0.350     0.059        5.153
    44.91     0.074     0.078     1.056     0.974     0.350     0.059        5.151
    44.92     0.074     0.078     1.056     0.974     0.350     0.059        5.150
    44.93     0.073     0.078     1.056     0.974     0.350     0.059        5.149
    44.94     0.073     0.078     1.056     0.974     0.350     0.059        5.147
    44.95     0.073     0.077     1.056     0.974     0.350     0.059        5.146
    44.96     0.073     0.077     1.056     0.974     0.350     0.059        5.141
    44.97     0.073     0.077     1.056     0.974     0.350     0.059        5.137
    44.98     0.073     0.077     1.056     0.974     0.350     0.059        5.132
    44.99     0.073     0.077     1.056     0.974     0.350     0.059        5.127
    45.00     0.073     0.077     1.056     0.975     0.350     0.059        5.123
    45.01     0.073     0.077     1.056     0.975     0.350     0.059        5.123
    45.02     0.073     0.077     1.056     0.975     0.350     0.059        5.122
    45.03     0.073     0.077     1.056     0.975     0.350     0.059        5.122
    45.04     0.073     0.077     1.056     0.975     0.350     0.059        5.121
    45.05     0.073     0.077     1.056     0.975     0.350     0.059        5.121
    45.06     0.073     0.077     1.056     0.975     0.350     0.059        5.121
    45.07     0.072     0.077     1.056     0.975     0.350     0.059        5.121
    45.08     0.072     0.076     1.056     0.975     0.350     0.059        5.120
    45.09     0.072     0.076     1.056     0.975     0.350     0.059        5.120
    45.10     0.072     0.076     1.056     0.975     0.350     0.059        5.120
    45.11     0.072     0.076     1.056     0.975     0.350     0.059        5.118
    45.12     0.072     0.076     1.056     0.975     0.350     0.059        5.117
    45.13     0.072     0.076     1.056     0.975     0.350     0.059        5.115
    45.14     0.072     0.076     1.056     0.975     0.350     0.059        5.114
    45.15     0.072     0.076     1.056     0.975     0.350     0.059        5.112
    45.16     0.072     0.076     1.056     0.975     0.350     0.059        5.111
    45.17     0.072     0.076     1.056     0.975     0.350     0.059        5.110
    45.18     0.072     0.076     1.056     0.975     0.350     0.059        5.110
    45.19     0.072     0.076     1.056     0.975     0.350     0.059        5.109
    45.20     0.072     0.076     1.056     0.975     0.350     0.059        5.108
    45.21     0.072     0.076     1.056     0.975     0.350     0.059        5.107
    45.22     0.072     0.076     1.056     0.975     0.350     0.059        5.107
    45.23     0.072     0.076     1.056     0.975     0.350     0.059        5.107
    45.24     0.072     0.075     1.056     0.975     0.350     0.059        5.107
    45.25     0.071     0.075     1.056     0.975     0.350     0.059        5.106
    45.26     0.071     0.075     1.056     0.975     0.350     0.059        5.104
    45.27     0.071     0.075     1.056     0.975     0.350     0.059        5.102
    45.28     0.071     0.075     1.056     0.975     0.350     0.059        5.099
    45.29     0.071     0.075     1.056     0.975     0.350     0.059        5.097
    45.30     0.071     0.075     1.056     0.975     0.350     0.059        5.095
    45.31     0.071     0.075     1.056     0.975     0.350     0.059        5.094
    45.32     0.071     0.075     1.056     0.975     0.350     0.059        5.094
    45.33     0.071     0.075     1.056     0.975     0.350     0.059        5.093
    45.34     0.071     0.075     1.056     0.975     0.350     0.059        5.093
    45.35     0.071     0.075     1.056     0.975     0.350     0.059        5.092
    45.36     0.071     0.075     1.056     0.975     0.350     0.059        5.096
    45.37     0.071     0.075     1.056     0.975     0.350     0.059        5.100
    45.38     0.071     0.075     1.056     0.975     0.350     0.059        5.104
    45.39     0.071     0.075     1.056     0.975     0.350     0.059        5.108
    45.40     0.071     0.075     1.056     0.975     0.350     0.059        5.112
    45.41     0.071     0.074     1.056     0.975     0.350     0.059        5.110
    45.42     0.070     0.074     1.056     0.975     0.350     0.059        5.108
    45.43     0.070     0.074     1.056     0.975     0.350     0.059        5.106
    45.44     0.070     0.074     1.056     0.975     0.350     0.059        5.104
    45.45     0.070     0.074     1.056     0.975     0.350     0.059        5.102
    45.46     0.070     0.074     1.056     0.975     0.350     0.059        5.096
    45.47     0.070     0.074     1.056     0.975     0.350     0.059        5.089
    45.48     0.070     0.074     1.056     0.975     0.350     0.059        5.082
    45.49     0.070     0.074     1.056     0.975     0.350     0.059        5.076
    45.50     0.070     0.074     1.055     0.976     0.350     0.059        5.069
    45.51     0.070     0.074     1.055     0.976     0.350     0.059        5.068
    45.52     0.070     0.074     1.055     0.976     0.350     0.059        5.068
    45.53     0.070     0.074     1.055     0.976     0.350     0.059        5.067
    45.54     0.070     0.074     1.055     0.976     0.350     0.059        5.067
    45.55     0.070     0.074     1.055     0.976     0.350     0.059        5.067
    45.56     0.070     0.073     1.055     0.976     0.350     0.059        5.066
    45.57     0.070     0.073     1.055     0.976     0.350     0.059        5.065
    45.58     0.069     0.073     1.055     0.976     0.350     0.059        5.064
    45.59     0.069     0.073     1.055     0.976     0.350     0.059        5.063
    45.60     0.069     0.073     1.055     0.976     0.350     0.059        5.062
    45.61     0.069     0.073     1.055     0.976     0.350     0.059        5.061
    45.62     0.069     0.073     1.055     0.976     0.350     0.059        5.061
    45.63     0.069     0.073     1.055     0.976     0.350     0.059        5.060
    45.64     0.069     0.073     1.055     0.976     0.350     0.059        5.060
    45.65     0.069     0.073     1.055     0.976     0.350     0.059        5.060
    45.66     0.069     0.073     1.055     0.976     0.350     0.059        5.062
    45.67     0.069     0.073     1.055     0.976     0.350     0.059        5.064
    45.68     0.069     0.073     1.055     0.976     0.350     0.059        5.066
    45.69     0.069     0.073     1.056     0.976     0.350     0.059        5.069
    45.70     0.069     0.073     1.056     0.976     0.350     0.059        5.071
    45.71     0.069     0.073     1.056     0.976     0.350     0.059        5.070
    45.72     0.069     0.072     1.056     0.976     0.350     0.059        5.068
    45.73     0.069     0.072     1.056     0.976     0.350     0.059        5.067
    45.74     0.069     0.072     1.055     0.976     0.350     0.059        5.066
    45.75     0.069     0.072     1.055     0.976     0.350     0.059        5.065
    45.76     0.068     0.072     1.055     0.976     0.350     0.059        5.062
    45.77     0.068     0.072     1.055     0.976     0.350     0.059        5.059
    45.78     0.068     0.072     1.055     0.976     0.350     0.059        5.056
    45.79     0.068     0.072     1.055     0.976     0.350     0.059        5.054
    45.80     0.068     0.072     1.055     0.976     0.350     0.059        5.051
    45.81     0.068     0.072     1.055     0.976     0.350     0.059        5.050
    45.82     0.068     0.072     1.055     0.976     0.350     0.059        5.050
    45.83     0.068     0.072     1.055     0.976     0.350     0.059        5.049
    45.84     0.068     0.072     1.055     0.976     0.350     0.059        5.049
    45.85     0.068     0.072     1.055     0.976     0.350     0.059        5.048
    45.86     0.068     0.072     1.055     0.976     0.350     0.059        5.046
    45.87     0.068     0.072     1.055     0.976     0.350     0.059        5.044
    45.88     0.068     0.072     1.055     0.976     0.350     0.059        5.041
    45.89     0.068     0.071     1.055     0.976     0.350     0.059        5.039
    45.90     0.068     0.071     1.055     0.976     0.350     0.059        5.037
    45.91     0.068     0.071     1.055     0.976     0.350     0.059        5.036
    45.92     0.068     0.071     1.055     0.976     0.350     0.059        5.036
    45.93     0.067     0.071     1.055     0.976     0.350     0.059        5.036
    45.94     0.067     0.071     1.055     0.976     0.350     0.059        5.035
    45.95     0.067     0.071     1.055     0.976     0.350     0.059        5.035
    45.96     0.067     0.071     1.055     0.976     0.350     0.059        5.036
    45.97     0.067     0.071     1.055     0.976     0.350     0.059        5.038
    45.98     0.067     0.071     1.055     0.976     0.350     0.059        5.039
    45.99     0.067     0.071     1.055     0.977     0.350     0.059        5.041
    46.00     0.067     0.071     1.055     0.977     0.350     0.059        5.043
    46.01     0.067     0.071     1.055     0.977     0.350     0.059        5.041
    46.02     0.067     0.071     1.055     0.977     0.350     0.059        5.040
    46.03     0.067     0.071     1.055     0.977     0.350     0.059        5.039
    46.04     0.067     0.071     1.055     0.977     0.350     0.059        5.038
    46.05     0.067     0.071     1.055     0.977     0.350     0.059        5.037
    46.06     0.067     0.070     1.055     0.977     0.350     0.059        5.036
    46.07     0.067     0.070     1.055     0.977     0.350     0.059        5.035
    46.08     0.067     0.070     1.055     0.977     0.350     0.059        5.034
    46.09     0.067     0.070     1.055     0.977     0.350     0.059        5.033
    46.10     0.067     0.070     1.055     0.977     0.350     0.059        5.032
    46.11     0.067     0.070     1.055     0.977     0.350     0.059        5.031
    46.12     0.066     0.070     1.055     0.977     0.350     0.059        5.030
    46.13     0.066     0.070     1.055     0.977     0.350     0.059        5.030
    46.14     0.066     0.070     1.055     0.977     0.350     0.059        5.029
    46.15     0.066     0.070     1.055     0.977     0.350     0.059        5.028
    46.16     0.066     0.070     1.055     0.977     0.350     0.059        5.026
    46.17     0.066     0.070     1.055     0.977     0.350     0.059        5.023
    46.18     0.066     0.070     1.055     0.977     0.350     0.059        5.020
    46.19     0.066     0.070     1.055     0.977     0.350     0.059        5.017
    46.20     0.066     0.069     1.055     0.977     0.350     0.059        5.015
    46.21     0.066     0.069     1.055     0.977     0.350     0.059        5.014
    46.22     0.066     0.069     1.055     0.977     0.350     0.059        5.013
    46.23     0.066     0.069     1.055     0.977     0.350     0.059        5.013
    46.24     0.066     0.069     1.055     0.977     0.350     0.059        5.012
    46.25     0.066     0.069     1.055     0.977     0.350     0.059        5.012
    46.26     0.066     0.069     1.055     0.977     0.350     0.059        5.014
    46.27     0.066     0.069     1.055     0.977     0.350     0.059        5.017
    46.28     0.065     0.069     1.055     0.977     0.350     0.059        5.020
    46.29     0.065     0.069     1.055     0.977     0.350     0.059        5.022
    46.30     0.065     0.069     1.055     0.977     0.350     0.059        5.025
    46.31     0.065     0.069     1.055     0.977     0.350     0.059        5.024
    46.32     0.065     0.069     1.055     0.977     0.350     0.059        5.023
    46.33     0.065     0.069     1.055     0.977     0.350     0.059        5.021
    46.34     0.065     0.069     1.055     0.977     0.350     0.059        5.020
    46.35     0.065     0.069     1.055     0.977     0.350     0.059        5.019
    46.36     0.065     0.069     1.055     0.977     0.350     0.059        5.014
    46.37     0.065     0.069     1.055     0.977     0.350     0.059        5.010
    46.38     0.065     0.069     1.055     0.977     0.350     0.059        5.005
    46.39     0.065     0.068     1.055     0.977     0.350     0.059        5.000
    46.40     0.065     0.068     1.055     0.977     0.350     0.059        4.995
    46.41     0.065     0.068     1.055     0.977     0.350     0.059        4.994
    46.42     0.065     0.068     1.055     0.977     0.350     0.059        4.994
    46.43     0.065     0.068     1.055     0.977     0.350     0.059        4.993
    46.44     0.065     0.068     1.055     0.977     0.350     0.059        4.992
    46.45     0.065     0.068     1.055     0.977     0.350     0.059        4.992
    46.46     0.065     0.068     1.055     0.977     0.350     0.059        4.994
    46.47     0.065     0.068     1.055     0.977     0.350     0.059        4.996
    46.48     0.064     0.068     1.055     0.977     0.350     0.059        4.999
    46.49     0.064     0.068     1.055     0.977     0.350     0.059        5.001
    46.50     0.064     0.068     1.055     0.977     0.350     0.059        5.004
    46.51     0.064     0.068     1.055     0.978     0.350     0.059        5.002
    46.52     0.064     0.068     1.055     0.978     0.350     0.059        5.000
    46.53     0.064     0.068     1.055     0.978     0.350     0.059        4.999
    46.54     0.064     0.068     1.055     0.978     0.350     0.059        4.997
    46.55     0.064     0.068     1.055     0.978     0.350     0.059        4.996
    46.56     0.064     0.068     1.055     0.978     0.350     0.059        4.992
    46.57     0.064     0.068     1.055     0.978     0.350     0.059        4.988
    46.58     0.064     0.067     1.055     0.978     0.350     0.059        4.985
    46.59     0.064     0.067     1.055     0.978     0.350     0.059        4.982
    46.60     0.064     0.067     1.055     0.978     0.350     0.059        4.978
    46.61     0.064     0.067     1.055     0.978     0.350     0.059        4.977
    46.62     0.064     0.067     1.055     0.978     0.350     0.059        4.976
    46.63     0.064     0.067     1.055     0.978     0.350     0.059        4.975
    46.64     0.064     0.067     1.055     0.978     0.350     0.059        4.974
    46.65     0.064     0.067     1.055     0.978     0.350     0.059        4.973
    46.66     0.063     0.067     1.055     0.978     0.350     0.059        4.971
    46.67     0.063     0.067     1.055     0.978     0.350     0.059        4.968
    46.68     0.063     0.067     1.055     0.978     0.350     0.059        4.966
    46.69     0.063     0.067     1.055     0.978     0.350     0.059        4.964
    46.70     0.063     0.067     1.055     0.978     0.350     0.059        4.962
    46.71     0.063     0.067     1.055     0.978     0.350     0.059        4.962
    46.72     0.063     0.067     1.055     0.978     0.350     0.059        4.962
    46.73     0.063     0.067     1.055     0.978     0.350     0.059        4.962
    46.74     0.063     0.067     1.055     0.978     0.350     0.059        4.961
    46.75     0.063     0.066     1.055     0.978     0.350     0.059        4.961
    46.76     0.063     0.066     1.055     0.978     0.350     0.059        4.961
    46.77     0.063     0.066     1.055     0.978     0.350     0.059        4.960
    46.78     0.063     0.066     1.055     0.978     0.350     0.059        4.960
    46.79     0.063     0.066     1.055     0.978     0.350     0.059        4.960
    46.80     0.063     0.066     1.055     0.978     0.350     0.059        4.959
    46.81     0.063     0.066     1.055     0.978     0.350     0.059        4.958
    46.82     0.063     0.066     1.055     0.978     0.350     0.059        4.957
    46.83     0.062     0.066     1.055     0.978     0.350     0.059        4.955
    46.84     0.062     0.066     1.055     0.978     0.350     0.059        4.954
    46.85     0.062     0.066     1.055     0.978     0.350     0.059        4.953
    46.86     0.062     0.066     1.055     0.978     0.350     0.059        4.955
    46.87     0.062     0.066     1.055     0.978     0.350     0.059        4.957
    46.88     0.062     0.066     1.055     0.978     0.350     0.059        4.960
    46.89     0.062     0.066     1.055     0.978     0.350     0.059        4.962
    46.90     0.062     0.066     1.055     0.978     0.350     0.059        4.964
    46.91     0.062     0.066     1.055     0.978     0.350     0.059        4.963
    46.92     0.062     0.065     1.055     0.978     0.350     0.059        4.961
    46.93     0.062     0.065     1.055     0.978     0.350     0.059        4.960
    46.94     0.062     0.065     1.055     0.978     0.350     0.059        4.959
    46.95     0.062     0.065     1.055     0.978     0.350     0.059        4.957
    46.96     0.062     0.065     1.055     0.978     0.350     0.059        4.950
    46.97     0.062     0.065     1.055     0.978     0.350     0.059        4.942
